"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.name","metaResult.symbol","metaResult.description","metaResult.seller_fee_basis_points","metaResult.image","metaResult.animation_url","metaResult.external_url","metaResult.attributes","metaResult.collection.name","metaResult.collection.family","metaResult.properties.files","metaResult.properties.category","metaResult.properties.creators"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Lacunar Leech","[20,20,20,20,20]","LWS","https://arweave.net/Wa_3suL7I18jP00cVhjy4EPB7hFJMmJmph-6_lBm6Ho","[1,0,0,0,0]",false,"3XRtfjjbP8KeBdX6uL6GvBnzqN5hs9HrU5iDvzUSYg4V",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/3XRtfjjbP8KeBdX6uL6GvBnzqN5hs9HrU5iDvzUSYg4V","Lacunar Leech","LWS","A parasitic worm that feeds on Voidmatter and anything else unlucky enough to stand between it and a meal.
Lacunar Leeches are the only known organism to produce Saalt; a rare mineral that can be used to induce a trance-like state.",500,"https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/main.png","https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/index.html","https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Uncommon""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/back.png"",""type"":""image/png""}]","html","[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
"[""DnP3GRVqtR9vjxMZH4PcFuGZ4ZqhbNqoGzJuTrHACK6f"",""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B""]","Grim #88","[0,20,28,26,26]","GRIM","https://arweave.net/Hof2VDWpSOhlD-GOSjq5ogocblfdEtbzADS8ANYp3dw","[1,0,0,0,0]",true,"7PjbkQHSC4mxPiJ3NzjcVYeXB9R8BWQ8yzHEhbd1Gzao",true,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/7PjbkQHSC4mxPiJ3NzjcVYeXB9R8BWQ8yzHEhbd1Gzao","Grim #88","GRIM","The Grim Syndicate is a collection of 10,000 generated Grims that do the dirty work of playing afterlife janitors across all planes of existence; in fetching those stubborn Souls who vacate their living vessels but aren’t ready to move on to the Ethereal Realm. What you call a haunting, these Reaper Agents call “all in a day’s work”.",500,"https://www.arweave.net/MxUlj3yofHwmJbwtnsvCYOcAJM4QL5dWVyYohUBmVR0?ext=png",,"https://grimsyndicate.com","[{""trait_type"":""Background"",""value"":""Purple""},{""trait_type"":""Arsenal Back"",""value"":""Wheel of Carthyss""},{""trait_type"":""Base"",""value"":""Ancient Open (Golden)""},{""trait_type"":""Outfit"",""value"":""None""},{""trait_type"":""Outerwear"",""value"":""Reverie Beads""},{""trait_type"":""Decoration"",""value"":""Runic Marking 4""},{""trait_type"":""Nose"",""value"":""Beaded""},{""trait_type"":""Arsenal Front"",""value"":""Scry Pillar (Golden)""},{""trait_type"":""Eyes"",""value"":""Ancient Bored""},{""trait_type"":""Headwear"",""value"":""Crystal""},{""trait_type"":""ID"",""value"":88},{""trait_type"":""Rank"",""value"":22}]","Grim Syndicate","Grim Syndicate","[{""uri"":""https://www.arweave.net/MxUlj3yofHwmJbwtnsvCYOcAJM4QL5dWVyYohUBmVR0?ext=png"",""type"":""image/png""}]",,"[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":28},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":26},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":26}]"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Doom Chalice","[20,20,20,20,20]","LWS","https://arweave.net/l95HfgDDq65dVo6RnxL4r9pZZc0PdOsOn5oCCouMND0","[1,0,0,0,0]",false,"FKqZ8kD7JwmWSHNPu5qgwVhWhg5Cw1jXJJWqz9pMhYTs",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/FKqZ8kD7JwmWSHNPu5qgwVhWhg5Cw1jXJJWqz9pMhYTs","Doom Chalice","LWS","A corrupted vessel, seething with defiled energy.
The Doom Chalice is the chief ritual ingredient required for the Abyssal Sacrament.",500,"https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/main.png","https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/index.html","https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Unique""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/back.png"",""type"":""image/png""}]","html","[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Galactite shard","[20,20,20,20,20]","LWS","https://arweave.net/vPcZJ7nfNi88UJwTRq8brT7_fFMD7rrJNWNyxVKeSO8","[1,0,0,0,0]",false,"DnWhw157kWheQUE5sAy9wktBCNL1qkiWiRVKwSPEwoDV",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/DnWhw157kWheQUE5sAy9wktBCNL1qkiWiRVKwSPEwoDV","Galactite shard","LWS","A fractured piece of a rare, primordial resource; Galactite is most notably found as a power source in Ancient Runic Technology.
While a small amount, it remains precious nonetheless.",500,"https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/main.png","https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/index.html","https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Uncommon""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/back.png"",""type"":""image/png""}]","html","[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
"[""3HmtNJgDM9aBnCP1uEVAjrsNtFYeuJsCoQW2ESDh2ZaA"",""3vMqAJ58jj42bQdZ1awUfaSaF5udTCwmNVhN1khNy8xR""]","Launch Pass #162","[0,100]","PASS","https://arweave.net/2E8l-NFpfpJAQBTIFN91DAr2AdWffKhpSKgZr8AqRno","[1,0]",true,"8Gwxr34kVRsNXGNb8QYEdZj5Y6N7b8EmAaaccovWDZEC",true,"81tspaLQ3xwjw2KujJnAsYc37NYrPWQ5hFxUxJSeAp3T","https://explorer.solana.com/address/8Gwxr34kVRsNXGNb8QYEdZj5Y6N7b8EmAaaccovWDZEC","Launch Pass #162","PASS","This NFT represents 1 unique token of 5000 minted Launch Passes released on the Solana blockchain in October of 2021.",700,"https://www.arweave.net/wdKHgqB8J8HG1z9Ip1QtdASLlljrQouPpiG46hLs1K4?ext=png",,"https://www.zeroglabs.io","[{""trait_type"":""Pass Name"",""value"":""Launch Pass""},{""trait_type"":""Destination"",""value"":""The Moon""}]","Launch Pass","Launch Pass Collection","[{""uri"":""https://www.arweave.net/wdKHgqB8J8HG1z9Ip1QtdASLlljrQouPpiG46hLs1K4?ext=png"",""type"":""image/png""}]","image","[{""address"":""3vMqAJ58jj42bQdZ1awUfaSaF5udTCwmNVhN1khNy8xR"",""verified"":true,""share"":100}]"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""AgiemmdGCo87SX1eCkxRyoe8YhLzqNeUtBdAoE68dAAN"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Infernal Shard","[20,20,20,20,20]","LWS","https://arweave.net/-TNmzLlqOpnA1P9nTJ5kGXfPPDFr4tNEjsBa_FBNeQU","[1,0,0,0,0]",false,"HjHLAY9gsQaZmt81ADch56jfz37A8oTThbWk2G3B4HYB",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/HjHLAY9gsQaZmt81ADch56jfz37A8oTThbWk2G3B4HYB","Infernal Shard","LWS","A basalt stone, forged from Nazuul's raging cauldron, oozing fiery magma.
It blazes with the fiery glow of volcanic eminence, with origins only known to those imbued with infernal power.",500,"https://arweave.net/eRtbZUHzQzPEvfFPAibLFIokATyblGqVkVL6cjOjehc/main.png","https://arweave.net/eRtbZUHzQzPEvfFPAibLFIokATyblGqVkVL6cjOjehc/index.html","https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Mythic""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/eRtbZUHzQzPEvfFPAibLFIokATyblGqVkVL6cjOjehc/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/eRtbZUHzQzPEvfFPAibLFIokATyblGqVkVL6cjOjehc/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/eRtbZUHzQzPEvfFPAibLFIokATyblGqVkVL6cjOjehc/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/eRtbZUHzQzPEvfFPAibLFIokATyblGqVkVL6cjOjehc/back.png"",""type"":""image/png""}]","html","[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""AgiemmdGCo87SX1eCkxRyoe8YhLzqNeUtBdAoE68dAAN"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
"[""skUddsdzendgGWqmqCsPSESqiR4njWajbDFmubKBXeQ"",""31nCyXGZNdw9HvNabcCYXN4mBLy3DY1PnT8WVvoer6Mn""]","Skull Division: The First 8","[50,50]","SKULLDIV","https://arweave.net/kakarbWs63U99pg4PoOmx0kc2QdWWuwls5mCz9V1w8Y","[1,0]",false,"Cz3Czh8LQupzNkspKfErC6nuCvDinWGHgi1gkuc26ZQJ",false,"skUddsdzendgGWqmqCsPSESqiR4njWajbDFmubKBXeQ","https://explorer.solana.com/address/Cz3Czh8LQupzNkspKfErC6nuCvDinWGHgi1gkuc26ZQJ","Skull Division: The First 8","SKULLDIV","An exclusive banner designed by Lazy Heroes to announce the first 8 NFT collections pairing with Skull Division.",1000,"https://www.arweave.net/9EVApdqLvyf6JFiH2t-A3qtXrA039qimRzjHV_vTV-8?ext=png",,"https://skulldiv.io/airdrops/the-first-8",,"The First 8","Airdrops","[{""uri"":""https://www.arweave.net/9EVApdqLvyf6JFiH2t-A3qtXrA039qimRzjHV_vTV-8?ext=png"",""type"":""image/png""}]","image","[{""address"":""skUddsdzendgGWqmqCsPSESqiR4njWajbDFmubKBXeQ"",""share"":50},{""address"":""31nCyXGZNdw9HvNabcCYXN4mBLy3DY1PnT8WVvoer6Mn"",""share"":50}]"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Doom Chalice","[20,20,20,20,20]","LWS","https://arweave.net/l95HfgDDq65dVo6RnxL4r9pZZc0PdOsOn5oCCouMND0","[1,0,0,0,0]",false,"E9Wd3czbVVYXrAiAd7WLnr6Rcf8C4QD3tMqMktqMj59y",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/E9Wd3czbVVYXrAiAd7WLnr6Rcf8C4QD3tMqMktqMj59y","Doom Chalice","LWS","A corrupted vessel, seething with defiled energy.
The Doom Chalice is the chief ritual ingredient required for the Abyssal Sacrament.",500,"https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/main.png","https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/index.html","https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Unique""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/back.png"",""type"":""image/png""}]","html","[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
"[""3HmtNJgDM9aBnCP1uEVAjrsNtFYeuJsCoQW2ESDh2ZaA"",""3vMqAJ58jj42bQdZ1awUfaSaF5udTCwmNVhN1khNy8xR""]","Launch Pass #674","[0,100]","PASS","https://arweave.net/X0zOscCFveii-Lh9OP12f_lJz3IFEMTKqTvODBRw3nw","[1,0]",true,"DNGHfH7amRtEaCj2nvRPhcTDq9jgmgd9aXPbizQtsrht",true,"81tspaLQ3xwjw2KujJnAsYc37NYrPWQ5hFxUxJSeAp3T","https://explorer.solana.com/address/DNGHfH7amRtEaCj2nvRPhcTDq9jgmgd9aXPbizQtsrht","Launch Pass #674","PASS","This NFT represents 1 unique token of 5000 minted Launch Passes released on the Solana blockchain in October of 2021.",700,"https://www.arweave.net/ZDFazJHghXhzn_0tAHTTuYBPqyCeOeXbvXKn0mCkhPc?ext=png",,"https://www.zeroglabs.io","[{""trait_type"":""Pass Name"",""value"":""Launch Pass""},{""trait_type"":""Destination"",""value"":""The Moon""}]","Launch Pass","Launch Pass Collection","[{""uri"":""https://www.arweave.net/ZDFazJHghXhzn_0tAHTTuYBPqyCeOeXbvXKn0mCkhPc?ext=png"",""type"":""image/png""}]","image","[{""address"":""3vMqAJ58jj42bQdZ1awUfaSaF5udTCwmNVhN1khNy8xR"",""verified"":true,""share"":100}]"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Galactite shard","[20,20,20,20,20]","LWS","https://arweave.net/vPcZJ7nfNi88UJwTRq8brT7_fFMD7rrJNWNyxVKeSO8","[1,0,0,0,0]",false,"4Zmwo2KGrhVvza626hfNCxfVT5CMYoaoDFH6uPeiSyNZ",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/4Zmwo2KGrhVvza626hfNCxfVT5CMYoaoDFH6uPeiSyNZ","Galactite shard","LWS","A fractured piece of a rare, primordial resource; Galactite is most notably found as a power source in Ancient Runic Technology.
While a small amount, it remains precious nonetheless.",500,"https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/main.png","https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/index.html","https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Uncommon""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/back.png"",""type"":""image/png""}]","html","[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Doom Chalice","[20,20,20,20,20]","LWS","https://arweave.net/l95HfgDDq65dVo6RnxL4r9pZZc0PdOsOn5oCCouMND0","[1,0,0,0,0]",false,"8Voox5PdDgJyofGokzhA2TYTyn5gt6CzdgjPxB4tad71",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/8Voox5PdDgJyofGokzhA2TYTyn5gt6CzdgjPxB4tad71","Doom Chalice","LWS","A corrupted vessel, seething with defiled energy.
The Doom Chalice is the chief ritual ingredient required for the Abyssal Sacrament.",500,"https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/main.png","https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/index.html","https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Unique""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/2ieMp9Znz4GWR2LTdlFWtk2u-ILef5cah6upjY1cID4/back.png"",""type"":""image/png""}]","html","[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Spectral Mist","[20,20,20,20,20]","LWS","https://arweave.net/8LYoX2SFfrOJ_OCA0hX4NCLQsBvC35t4JVgyR1IdCeU","[1,0,0,0,0]",true,"AWg6AbwiPtVJfEr9RHc9c2pUNkFwzXJsCC1AVa76uhAn",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/AWg6AbwiPtVJfEr9RHc9c2pUNkFwzXJsCC1AVa76uhAn","Spectral Mist","LWS","A hazy accumulation often found in a previously haunted space.
While its true nature is still unclear, this strange substance casts a ghostly shadow over the affected region for a time and has been known to serve as a beacon to other Untethereds.",500,"https://arweave.net/yspD3ALr1iPWMctByThb3PWnRofvjlGoWDi2b-oL9ts/main.png","https://arweave.net/yspD3ALr1iPWMctByThb3PWnRofvjlGoWDi2b-oL9ts/index.html","https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Common""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/yspD3ALr1iPWMctByThb3PWnRofvjlGoWDi2b-oL9ts/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/yspD3ALr1iPWMctByThb3PWnRofvjlGoWDi2b-oL9ts/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/yspD3ALr1iPWMctByThb3PWnRofvjlGoWDi2b-oL9ts/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/yspD3ALr1iPWMctByThb3PWnRofvjlGoWDi2b-oL9ts/back.png"",""type"":""image/png""}]","html","[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]"
